x,y,z,resistivity,chargeability
510921,459019,583,1025.89,16.63
510921,459019,583,930.48,13.56
510921,459019,583,1247.9,15.89
510970,459017,578,626.66,12.64
510970,459017,578,503.02,12.59
510970,459017,578,803.03,13.33
510970,459017,578,621.57,13.05
510970,459017,578,1330.6,15.02
510970,459017,578,1065.49,14.86
511020,459017,576,432.97,20.89
511020,459017,576,328.52,12.22
511020,459017,576,1062.23,16.19
511020,459017,576,1036.38,14.43
511020,459017,576,663.57,13.44
511020,459017,576,537.31,13.31
511020,459017,576,607.1,13.53
511020,459017,576,1036.31,17.29
511070,459019,576,350.1,13.12
511070,459019,576,525.08,16.14
511070,459019,576,467.85,12.87
511070,459019,576,1128.33,14.77
511070,459019,576,995.43,15.31
511070,459019,576,1125.38,14.75
511070,459019,576,990.77,15.5
511070,459019,576,873.75,16.17
511121,459014,576,292.89,13.4
511121,459014,576,750.43,12.01
511121,459014,576,865.1,20.27
511121,459014,576,415.81,13.44
511121,459014,576,750.98,17.4
511121,459014,576,862.56,13.89
511170,459017,575,334.36,12.27
511170,459017,575,313.99,12.91
511170,459017,575,515.62,12.6
511170,459017,575,796.33,14.45
511170,459017,575,896.27,15.2
511221,459020,575,507.09,11.94
511221,459020,575,473.08,12.65
511270,459019,569,622.61,11.03
511270,459019,569,1200.22,12.38
511270,459019,569,1270.04,13.72
511320,459021,570,1299.15,9.74
511320,459021,570,1331.31,11.87
511430,459019,562,2022.77,6.42
511430,459019,562,1788.79,9.4
509767,459169,595,96.97,17.96
509767,459169,595,36.06,7.49
509767,459169,595,58.43,11.63
509767,459169,595,30.49,22.53
509767,459169,595,68.73,20.85
509767,459169,595,36.63,14.88
509767,459169,595,53.23,21.44
509767,459169,595,68.79,21.09
509767,459169,595,96.78,17.7
509767,459169,595,59.37,15.54
509767,459169,595,36.7,13.75
509767,459169,595,52.77,28.57
509824,459167,594,417.72,12.09
509824,459167,594,105.71,15.44
509824,459167,594,24.47,3.87
509824,459167,594,415.36,12.09
509824,459167,594,105.16,15.98
509824,459167,594,98.4,14.43
509824,459167,594,75.27,21.53
509824,459167,594,71.83,21.18
509870,459169,591,533.77,13.27
509870,459169,591,303.15,14.81
509870,459169,591,1421.84,12.79
509870,459169,591,302.56,14.97
509870,459169,591,58.19,8.54
509925,459165,583,594.55,12.16
509925,459165,583,513.21,14.18
509925,459165,583,28.36,31.21
509925,459165,583,25.84,26.89
509925,459165,583,594.24,12.1
509925,459165,583,56.19,10.49
509925,459165,583,28.53,20.24
509968,459170,584,547.94,16.68
509968,459170,584,467.95,19.88
509968,459170,584,169.43,17.84
509968,459170,584,671.29,15.52
509968,459170,584,467.45,19.76
509968,459170,584,241.63,15.4
509968,459170,584,127.01,22.28
509968,459170,584,103.75,23.43
510022,459171,591,323.37,15.73
510022,459171,591,236.34,17.63
510022,459171,591,157.76,23.59
510022,459171,591,121.95,29.93
510022,459171,591,535.71,16.14
510022,459171,591,719.02,18.59
510022,459171,591,497.97,19.89
510022,459171,591,321.97,15.4
510022,459171,591,235.49,17.91
510022,459171,591,167.03,22.42
510022,459171,591,157.33,23.35
510022,459171,591,86.48,23.81
510068,459164,593,303.62,15.86
510068,459164,593,199.5,23.6
510068,459164,593,303.72,15.73
510068,459164,593,286.44,18.5
510068,459164,593,225.8,23.59
510068,459164,593,148.27,24.43
510120,459165,601,300.48,16.41
510120,459165,601,427.15,17.89
510120,459165,601,269.42,14.95
510120,459165,601,133.37,26.65
510120,459165,601,426.68,18.02
510120,459165,601,269.13,15.09
510120,459165,601,229.21,21.83
510120,459165,601,160.57,25.18
510120,459165,601,133.24,28.38
510120,459165,601,79.75,16.08
510168,459163,595,211.08,12.57
510168,459163,595,207.57,20.0
510168,459163,595,200.7,19.74
510168,459163,595,159.1,21.54
510168,459163,595,85.76,20.72
510168,459163,595,78.39,21.34
510168,459163,595,85.47,15.73
510168,459163,595,300.77,16.08
510168,459163,595,211.02,12.66
510168,459163,595,207.54,19.73
510168,459163,595,200.31,20.52
510168,459163,595,159.13,21.87
510168,459163,595,131.68,22.84
510168,459163,595,85.43,20.36
510168,459163,595,78.27,21.64
510168,459163,595,83.41,12.87
510220,459170,596,173.22,11.34
510220,459170,596,201.12,17.98
510220,459170,596,207.27,18.69
510220,459170,596,172.52,15.91
510220,459170,596,95.47,19.82
510220,459170,596,215.43,13.08
510220,459170,596,98.7,22.5
510220,459170,596,83.97,17.51
510220,459170,596,95.03,25.67
510270,459170,596,208.19,22.94
510270,459170,596,215.58,12.91
510270,459170,596,223.41,17.06
510270,459170,596,252.12,18.1
510270,459170,596,207.55,21.0
510270,459170,596,293.34,17.69
510270,459170,596,251.6,18.11
510270,459170,596,118.59,19.62
510324,459172,599,178.23,15.47
510324,459172,599,163.96,18.2
510324,459172,599,167.26,17.64
510324,459172,599,262.28,15.87
510324,459172,599,291.29,17.98
510324,459172,599,220.38,18.87
510324,459172,599,177.82,16.94
510324,459172,599,163.3,20.2
510370,459170,598,329.76,21.62
510370,459170,598,311.21,17.28
510370,459170,598,310.52,17.34
510370,459170,598,294.51,17.71
510370,459170,598,203.93,16.37
510370,459170,598,220.19,16.97
510415,459173,593,494.1,18.36
510415,459173,593,351.14,15.03
510415,459173,593,294.19,17.48
510415,459173,593,298.64,20.18
510415,459173,593,472.61,17.46
510415,459173,593,294.11,16.94
510415,459173,593,472.97,19.55
510466,459173,600,733.42,21.69
510466,459173,600,371.28,15.55
510466,459173,600,565.21,18.49
510521,459173,606,511.77,19.26
510572,459172,596,451.0,18.64
510623,459171,592,577.78,17.27
510623,459171,592,682.22,15.44
509775,459194,600,38.7,21.69
509775,459194,600,85.35,20.97
509775,459194,600,56.65,18.18
509775,459194,600,58.34,11.77
509775,459194,600,54.15,20.78
509775,459194,600,50.45,25.98
509775,459194,600,38.66,22.32
509775,459194,600,75.83,20.14
509775,459194,600,84.11,19.93
509775,459194,600,60.45,20.21
509775,459194,600,58.72,18.45
509823,459192,598,146.67,13.47
509823,459192,598,112.62,11.11
509823,459192,598,308.98,13.75
509823,459192,598,358.79,13.26
509823,459192,598,146.47,14.23
509823,459192,598,90.05,15.41
509823,459192,598,82.07,13.66
509823,459192,598,77.72,14.4
509823,459192,598,33.26,5.31
509823,459192,598,335.97,14.74
509823,459192,598,89.93,14.56
509823,459192,598,82.22,14.53
509823,459192,598,77.76,14.14
509823,459192,598,335.87,14.64
509823,459192,598,147.06,14.68
509823,459192,598,88.33,16.29
509875,459190,595,950.94,14.56
509875,459190,595,583.09,13.34
509875,459190,595,269.35,16.5
509875,459190,595,241.72,18.04
509875,459190,595,58.97,16.36
509875,459190,595,583.41,13.45
509875,459190,595,279.72,14.77
509875,459190,595,196.7,17.17
509875,459190,595,49.02,15.86
509919,459191,589,545.24,13.64
509919,459191,589,515.35,13.52
509919,459191,589,325.81,17.07
509919,459191,589,137.41,15.88
509919,459191,589,108.86,17.46
509919,459191,589,106.34,16.25
509919,459191,589,664.77,11.93
509919,459191,589,515.16,13.56
509919,459191,589,395.42,14.55
509919,459191,589,467.66,17.55
509919,459191,589,137.44,16.23
509974,459190,595,565.71,16.4
509974,459190,595,294.78,17.15
509974,459190,595,323.4,20.24
509974,459190,595,608.04,14.58
509974,459190,595,564.65,16.53
509974,459190,595,188.03,22.88
509974,459190,595,168.37,16.8
509974,459190,595,118.0,18.09
510021,459192,599,303.97,18.68
510021,459192,599,250.38,20.59
510021,459192,599,226.44,21.21
510021,459192,599,159.44,22.36
510021,459192,599,436.05,14.37
510021,459192,599,523.0,16.11
510021,459192,599,250.18,20.99
510021,459192,599,226.54,20.86
510021,459192,599,159.68,21.12
510072,459191,596,655.56,18.17
510072,459191,596,605.15,18.64
510072,459191,596,419.32,17.28
510072,459191,596,359.06,18.82
510072,459191,596,159.8,26.31
510072,459191,596,109.7,20.01
510072,459191,596,654.28,18.16
510072,459191,596,303.11,21.73
510072,459191,596,291.33,23.76
510072,459191,596,109.46,23.63
510122,459191,595,502.67,16.85
510122,459191,595,366.76,16.29
510122,459191,595,313.47,20.96
510122,459191,595,210.29,22.68
510122,459191,595,350.96,17.1
510122,459191,595,502.61,16.96
510122,459191,595,312.23,21.14
510122,459191,595,210.21,21.75
510122,459191,595,170.88,23.85
510122,459191,595,350.82,17.07
510122,459191,595,502.45,16.92
510122,459191,595,170.74,23.47
510122,459191,595,350.87,17.05
510122,459191,595,502.48,16.86
510122,459191,595,350.98,17.94
510122,459191,595,312.38,20.85
510122,459191,595,210.08,22.53
510122,459191,595,109.34,20.86
510171,459191,594,293.23,14.51
510171,459191,594,309.45,19.55
510171,459191,594,240.03,21.14
510171,459191,594,196.39,22.17
510171,459191,594,123.19,20.11
510171,459191,594,120.63,20.42
510171,459191,594,295.74,15.16
510171,459191,594,294.51,14.42
510171,459191,594,308.8,19.44
510171,459191,594,239.66,21.11
510171,459191,594,195.98,22.6
510171,459191,594,148.08,21.82
510171,459191,594,123.45,22.32
510220,459188,596,252.4,13.11
510220,459188,596,286.39,17.88
510220,459188,596,316.3,18.47
510220,459188,596,263.82,19.18
510220,459188,596,131.09,20.62
510220,459188,596,203.85,21.42
510220,459188,596,252.38,13.13
510220,459188,596,299.37,13.92
510220,459188,596,286.33,17.8
510220,459188,596,316.28,18.6
510220,459188,596,214.51,21.22
510220,459188,596,130.66,18.73
510273,459194,595,258.81,14.31
510273,459194,595,307.27,16.91
510273,459194,595,297.14,19.09
510273,459194,595,219.92,21.02
510273,459194,595,172.03,19.61
510273,459194,595,167.28,18.41
510273,459194,595,252.43,19.94
510324,459194,599,245.68,20.29
510324,459194,599,195.51,17.56
510324,459194,599,247.08,23.05
510324,459194,599,313.28,16.36
510324,459194,599,245.85,18.59
510369,459194,599,327.74,20.61
510369,459194,599,328.46,16.79
510369,459194,599,284.76,17.16
510369,459194,599,237.81,15.81
510369,459194,599,358.27,17.39
510420,459189,596,492.45,16.77
510420,459189,596,345.56,15.39
510420,459189,596,472.81,17.64
510472,459191,602,815.19,21.13
510472,459191,602,664.63,15.93
510472,459191,602,468.48,14.15
510472,459191,602,589.76,16.61
510521,459190,598,679.69,21.01
510521,459190,598,507.73,13.12
510521,459190,598,610.5,15.67
510571,459190,595,660.31,18.86
510571,459190,595,552.99,13.35
510675,459190,585,1042.41,19.1
509992,459100,589,182.17,16.53
509992,459100,589,86.26,14.14
509992,459100,589,59.75,12.44
509992,459100,589,443.7,13.96
509992,459100,589,409.13,15.5
509992,459100,589,290.57,15.09
509992,459100,589,302.12,15.17
509992,459100,589,182.52,16.77
509988,459150,590,640.44,15.17
509988,459150,590,680.55,16.07
509988,459150,590,706.21,17.83
509988,459150,590,97.65,13.64
509988,459150,590,638.27,15.15
509988,459150,590,837.8,16.51
509988,459150,590,193.1,16.5
509988,459150,590,136.25,16.38
509988,459150,590,97.4,12.91
509992,459199,594,558.49,15.35
509992,459199,594,625.24,14.72
509992,459199,594,773.31,15.03
509992,459199,594,801.05,16.67
509992,459199,594,508.67,16.4
509992,459199,594,202.56,13.85
509992,459199,594,125.07,12.9
509992,459199,594,558.3,15.36
509992,459199,594,773.01,15.13
509992,459199,594,508.69,16.25
509992,459199,594,508.71,16.22
509992,459199,594,203.02,14.63
509992,459199,594,171.79,12.73
509992,459199,594,125.07,17.76
509991,459250,600,462.98,15.5
509991,459250,600,697.88,14.15
509991,459250,600,829.35,15.5
509991,459250,600,528.37,15.39
509991,459250,600,146.77,17.1
509991,459250,600,828.77,15.62
509991,459250,600,138.61,14.91
509991,459250,600,146.87,14.37
509986,459300,601,899.55,15.36
509986,459300,601,654.96,15.03
509986,459300,601,311.79,14.1
509986,459300,601,150.54,15.89
509986,459300,601,163.71,18.06
509986,459300,601,191.08,15.58
509986,459300,601,898.65,15.35
509986,459300,601,344.41,14.17
509986,459300,601,271.43,14.12
509986,459300,601,176.05,14.71
509986,459300,601,150.3,16.12
509990,459350,606,931.18,18.04
509990,459350,606,427.19,13.9
509990,459350,606,200.16,17.38
509990,459350,606,205.13,15.61
509990,459350,606,198.87,15.97
509990,459350,606,931.21,18.06
509990,459350,606,905.93,15.43
509990,459350,606,480.88,13.96
509990,459350,606,200.24,13.84
509990,459350,606,199.7,15.37
509991,459400,608,970.24,17.79
509991,459400,608,768.74,14.37
509991,459400,608,328.25,16.49
509991,459400,608,503.54,16.68
509991,459400,608,589.28,15.88
509991,459400,608,969.35,17.84
509991,459400,608,768.03,14.35
509991,459400,608,825.45,14.15
509991,459400,608,718.53,14.22
509991,459400,608,328.14,16.16
509991,459400,608,589.82,16.57
509993,459450,610,816.84,14.06
509993,459450,610,274.46,18.43
509993,459450,610,231.36,23.82
509993,459450,610,710.34,17.91
509993,459450,610,881.52,14.28
509993,459450,610,541.62,14.28
509993,459450,610,229.98,11.97
509993,459450,610,815.88,13.99
509993,459450,610,541.35,14.25
509993,459450,610,263.25,15.03
509993,459450,610,274.46,20.06
509991,459500,612,1096.39,18.11
509991,459500,612,925.27,13.59
509991,459500,612,674.24,13.31
509991,459500,612,520.11,15.4
509991,459500,612,494.24,16.02
509991,459500,612,292.7,16.8
509991,459500,612,237.37,18.86
509991,459500,612,672.08,13.26
509991,459500,612,309.94,16.68
509991,459500,612,291.87,17.52
509991,459500,612,917.04,13.76
509991,459500,612,671.09,13.22
509991,459500,612,516.82,15.55
509991,459500,612,491.14,16.15
509991,459500,612,309.25,16.94
509991,459500,612,291.4,17.94
509991,459500,612,156.25,16.07
509991,459550,614,464.42,15.04
509991,459550,614,272.22,18.79
509991,459550,614,214.47,19.36
509991,459550,614,34.43,19.46
509991,459550,614,853.64,18.74
509991,459550,614,650.62,12.69
509991,459550,614,438.36,16.02
509991,459550,614,308.54,16.84
509991,459550,614,271.45,18.24
509991,459550,614,148.39,22.05
509991,459550,614,67.77,24.98
509992,459600,612,191.67,19.61
509992,459600,612,534.37,14.73
509992,459600,612,440.87,15.21
509992,459600,612,731.88,17.21
509992,459600,612,533.33,14.96
509992,459600,612,258.53,15.92
509992,459600,612,246.38,18.56
509989,459650,611,475.19,15.86
509989,459650,611,246.96,15.97
509989,459650,611,210.25,19.39
509989,459650,611,474.79,16.11
509989,459650,611,210.1,18.83
509989,459650,611,133.16,27.46
509989,459650,611,62.3,20.07
509990,459700,613,197.15,20.41
509990,459700,613,196.9,19.73
509990,459700,613,137.29,20.82
509990,459700,613,118.26,23.14
509997,459750,616,620.09,18.3
509997,459750,616,112.02,22.75
509997,459750,616,101.15,23.77
509991,459800,612,779.88,20.89
509991,459800,612,139.1,26.9
509991,459800,612,93.75,26.48
509991,459800,612,779.74,20.9
509992,459850,611,380.45,23.52
509992,459850,611,93.64,28.05
509992,459850,611,35.93,18.04
509987,459900,607,266.57,23.93
509987,459900,607,34.4,19.77
509987,459900,607,183.87,31.58
510012,459100,590,325.84,15.1
510012,459100,590,107.76,17.38
510012,459100,590,320.89,15.04
510012,459100,590,411.05,15.8
510012,459100,590,408.25,15.11
510012,459100,590,383.94,15.05
510012,459100,590,226.46,12.53
510012,459100,590,79.97,23.54
510013,459150,592,440.3,15.08
510013,459150,592,665.5,16.22
510013,459150,592,215.26,17.03
510013,459150,592,665.08,16.08
510013,459150,592,621.35,16.6
510013,459150,592,687.65,16.03
510013,459150,592,167.26,11.26
510010,459200,593,559.62,17.2
510010,459200,593,230.75,17.83
510010,459200,593,422.82,14.8
510010,459200,593,586.52,16.14
510010,459200,593,560.12,16.94
510010,459200,593,205.78,21.03
510010,459200,593,139.69,19.91
510012,459250,595,503.63,17.46
510012,459250,595,893.73,13.87
510012,459250,595,877.26,14.69
510012,459250,595,270.14,9.97
510012,459250,595,502.41,17.54
510012,459250,595,891.68,13.86
510012,459250,595,875.35,14.66
510012,459250,595,165.7,10.93
510012,459250,595,161.81,14.8
510012,459300,597,808.93,16.72
510012,459300,597,1005.45,14.52
510012,459300,597,846.38,15.12
510012,459300,597,367.0,13.15
510012,459300,597,255.04,21.59
510012,459300,597,195.52,19.29
510012,459300,597,808.95,16.83
510012,459300,597,846.31,15.01
510012,459300,597,382.27,12.4
510012,459300,597,366.26,11.6
510012,459300,597,254.6,13.39
510012,459300,597,192.18,7.03
510012,459300,597,195.07,12.79
510012,459300,597,1005.57,14.52
510012,459300,597,431.36,14.0
510012,459300,597,364.79,14.44
510012,459300,597,193.75,17.77
510012,459300,597,809.38,16.78
510012,459300,597,1005.82,14.36
510012,459300,597,846.78,15.04
510012,459300,597,431.57,13.13
510012,459300,597,381.7,11.51
510012,459300,597,253.2,12.11
510012,459350,604,1053.95,16.15
510012,459350,604,393.91,10.07
510012,459350,604,224.09,7.22
510012,459350,604,242.27,7.5
510012,459350,604,949.16,17.75
510012,459350,604,948.64,17.85
510012,459350,604,605.88,14.51
510012,459350,604,527.48,13.58
510012,459350,604,390.25,14.02
510012,459350,604,243.15,9.91
510011,459400,608,935.95,14.85
510011,459400,608,863.61,12.74
510011,459400,608,663.04,8.52
510011,459400,608,523.19,10.63
510011,459400,608,258.96,13.61
510011,459400,608,860.2,15.59
510010,459450,609,945.5,14.47
510010,459450,609,810.29,13.61
510010,459450,609,708.6,18.97
510010,459450,609,453.31,17.23
510010,459450,609,226.71,24.99
510010,459450,609,820.27,18.49
510010,459450,609,702.01,17.22
510010,459450,609,494.09,19.59
510010,459450,609,819.65,17.75
510010,459450,609,225.28,10.97
510011,459501,610,1012.47,14.35
510011,459501,610,557.94,15.31
510011,459501,610,316.38,15.38
510011,459501,610,168.77,17.54
510011,459501,610,999.15,19.56
510011,459501,610,1011.8,11.74
510011,459501,610,777.77,13.19
510011,459501,610,504.36,3.74
510012,459350,604,1030.54,18.31
510012,459350,604,598.8,14.62
510012,459350,604,561.32,13.91
510012,459350,604,376.4,13.61
510012,459350,604,1059.0,16.34
510012,459350,604,513.23,13.49
510012,459350,604,368.91,13.97
510012,459350,604,246.67,13.54
510012,459350,604,369.19,12.1
510012,459350,604,246.93,15.11
510012,459350,604,224.29,15.11
510011,459400,608,1294.85,19.78
510011,459400,608,897.49,14.1
510011,459400,608,882.92,14.05
510011,459400,608,465.34,15.87
510011,459400,608,259.32,17.21
510011,459400,608,863.84,15.13
510011,459400,608,663.11,13.11
510011,459400,608,465.34,16.76
510011,459400,608,259.32,16.7
510010,459450,609,949.73,14.23
510010,459450,609,998.44,13.75
510010,459450,609,479.82,15.07
510010,459450,609,448.11,15.07
510010,459450,609,223.87,19.52
510010,459450,609,171.12,20.68
510010,459450,609,811.49,18.9
510010,459450,609,948.96,14.2
510010,459450,609,848.11,13.4
510010,459450,609,448.31,15.62
510010,459450,609,284.1,16.37
510010,459450,609,169.85,21.15
510011,459501,610,772.8,15.31
510011,459501,610,578.47,15.06
510011,459501,610,1031.61,13.77
510011,459501,610,980.62,12.85
510011,459501,610,578.48,15.08
510011,459501,610,516.9,14.87
510011,459501,610,324.58,18.16
510011,459501,610,958.5,18.78
510011,459501,610,1031.8,13.71
510011,459501,610,980.72,12.82
510011,459501,610,578.48,15.1
510011,459501,610,324.61,17.45
510011,459550,610,740.53,14.66
510011,459550,610,574.03,14.47
510011,459550,610,518.97,14.0
510011,459550,610,1114.75,18.65
510011,459550,610,828.55,13.29
510011,459550,610,738.03,14.69
510011,459550,610,572.31,14.49
510011,459550,610,163.89,33.41
510011,459550,610,1112.3,18.65
510011,459550,610,826.74,13.29
510011,459550,610,516.36,14.41
510011,459600,611,731.37,15.23
510011,459600,611,514.35,13.66
510011,459600,611,194.61,18.62
510011,459600,611,1137.46,17.02
510011,459600,611,583.07,13.8
510011,459600,611,514.09,13.68
510011,459600,611,153.0,21.23
510011,459600,611,732.1,15.2
510011,459600,611,583.54,13.75
510011,459600,611,315.32,16.92
510011,459600,611,195.74,16.13
510011,459600,611,1138.49,17.04
510011,459600,611,583.68,13.86
510011,459600,611,514.58,13.57
510011,459600,611,315.32,16.95
510011,459600,611,195.65,22.96
510011,459600,611,153.03,25.61
510012,459650,610,1126.65,18.9
510012,459650,610,586.13,14.65
510012,459650,610,321.91,16.48
510012,459650,610,48.41,16.79
510010,459700,613,827.46,19.21
510011,459750,610,1202.87,17.66
510011,459750,610,397.47,18.92
510011,459750,610,145.85,22.43
510011,459750,610,1202.44,17.59
510011,459750,610,146.3,24.67
510011,459750,610,116.87,25.16
510011,459750,610,46.22,18.84
510010,459900,609,422.55,23.86
510010,459900,609,38.19,21.97
510009,460000,606,103.4,33.33
509550,459392,608,60.14,12.66
509550,459392,608,49.08,19.7
509550,459392,608,71.64,15.54
509550,459392,608,55.86,24.59
509550,459392,608,90.92,19.12
509550,459392,608,232.1,17.85
509550,459392,608,49.42,19.91
509550,459392,608,72.22,16.03
509550,459392,608,56.26,24.76
509550,459392,608,234.18,16.5
509601,459395,602,46.31,26.37
509601,459395,602,210.11,15.92
509601,459395,602,34.64,22.24
509601,459395,602,41.93,13.74
509601,459395,602,46.48,26.32
509601,459395,602,138.14,17.75
509601,459395,602,210.55,15.85
509601,459395,602,215.53,15.26
509601,459395,602,34.71,22.83
509601,459395,602,115.89,17.69
509601,459395,602,138.51,17.25
509601,459395,602,215.94,14.33
509650,459394,601,61.74,23.91
509650,459394,601,48.68,18.25
509650,459394,601,29.8,27.99
509650,459394,601,59.56,20.31
509650,459394,601,192.51,17.21
509650,459394,601,48.69,18.83
509650,459394,601,29.76,26.9
509650,459394,601,95.23,17.8
509650,459394,601,122.83,16.12
509700,459396,601,105.77,16.69
509700,459396,601,90.42,20.53
509700,459396,601,95.99,14.47
509700,459396,601,173.83,24.54
509700,459396,601,159.41,15.57
509700,459396,601,64.26,14.87
509700,459396,601,105.84,16.72
509700,459396,601,74.76,19.08
509700,459396,601,37.64,29.6
509700,459396,601,44.42,23.76
509700,459396,601,90.39,20.37
509700,459396,601,106.9,17.13
509700,459396,601,159.72,16.78
509700,459396,601,95.54,12.31
509700,459396,601,64.19,9.44
509750,459395,602,213.96,23.33
509750,459395,602,85.82,26.73
509750,459395,602,61.83,27.85
509750,459395,602,166.9,19.81
509750,459395,602,81.58,24.54
509750,459395,602,105.48,21.1
509750,459395,602,166.42,19.76
509750,459395,602,96.2,14.57
509799,459398,602,118.7,26.65
509799,459398,602,70.08,27.68
509799,459398,602,96.88,26.37
509799,459398,602,33.89,15.91
509799,459398,602,105.65,23.2
509799,459398,602,176.62,20.21
509799,459398,602,164.34,19.57
509799,459398,602,110.96,21.73
509799,459398,602,96.1,25.94
509799,459398,602,105.45,24.7
509799,459398,602,164.05,18.16
509799,459398,602,110.82,20.94
509799,459398,602,33.61,6.14
509850,459400,600,65.52,28.97
509850,459400,600,105.16,25.14
509850,459400,600,111.22,20.93
509850,459400,600,37.09,12.98
509850,459400,600,105.24,25.09
509850,459400,600,78.31,21.39
509850,459400,600,37.12,9.37
509850,459400,600,22.72,5.29
509850,459400,600,105.25,25.36
509850,459400,600,137.94,22.58
509850,459400,600,175.93,21.53
509850,459400,600,111.34,21.17
509850,459400,600,37.59,14.98
509899,459397,599,208.57,18.97
509899,459397,599,181.46,20.02
509899,459397,599,157.74,17.26
509899,459397,599,50.37,19.2
509899,459397,599,40.3,9.4
509899,459397,599,172.87,22.44
509899,459397,599,180.23,18.91
509899,459397,599,49.91,14.91
509899,459397,599,9.55,21.08
509950,459399,606,846.93,19.16
509950,459399,606,936.15,15.16
509950,459399,606,746.76,14.47
509950,459399,606,421.74,14.0
509950,459399,606,183.59,11.86
509950,459399,606,187.83,12.07
509950,459399,606,203.78,13.27
509950,459399,606,114.92,13.27
509950,459399,606,848.14,19.2
509950,459399,606,937.47,15.18
509950,459399,606,422.29,13.78
509950,459399,606,188.02,12.11
509950,459399,606,204.08,13.96
509950,459399,606,113.99,12.91
510000,459398,610,1414.09,17.59
510000,459398,610,360.01,12.34
510000,459398,610,1413.33,17.61
510000,459398,610,529.16,14.29
510000,459398,610,359.77,11.94
510000,459398,610,415.45,14.41
510000,459398,610,1297.07,15.32
510000,459398,610,887.7,14.62
510000,459398,610,415.59,14.33
510000,459398,610,86.99,12.95
510000,459398,610,1297.75,15.28
510000,459398,610,888.19,14.6
510000,459398,610,529.47,14.08
510000,459398,610,360.03,12.32
510000,459398,610,415.66,14.31
510000,459398,610,256.33,18.88
510000,459398,610,86.85,8.17
510050,459398,608,2087.23,18.63
510050,459398,608,927.35,15.55
510050,459398,608,456.01,12.47
510050,459398,608,717.15,15.53
510050,459398,608,636.18,17.18
510050,459398,608,2089.57,18.68
510050,459398,608,1393.2,16.65
510050,459398,608,456.6,12.75
510050,459398,608,635.07,13.33
510050,459398,608,717.73,15.42
510050,459398,608,636.74,17.35
510050,459398,608,1394.57,16.64
510050,459398,608,929.29,15.52
510050,459398,608,635.59,13.0
510050,459398,608,718.8,15.79
510050,459398,608,637.21,17.47
510050,459398,608,458.75,17.09
510050,459398,608,167.86,23.64
510100,459398,604,1171.65,15.61
510100,459398,604,716.68,12.91
510100,459398,604,683.96,13.03
510100,459398,604,1157.85,15.66
510100,459398,604,244.97,20.42
510100,459398,604,715.06,12.84
510100,459398,604,682.35,13.16
510100,459398,604,1155.03,15.71
510150,459400,603,1141.52,16.89
510150,459400,603,735.85,13.48
510200,459398,600,643.39,14.56
510250,459399,602,1340.86,16.48
510250,459399,602,648.19,16.3
510250,459399,602,725.08,16.55
510250,459399,602,1080.49,17.66
510250,459399,602,350.5,16.3
510299,459401,599,948.65,16.62
510299,459401,599,1081.6,15.84
510299,459401,599,1225.05,16.33
510299,459401,599,406.91,14.62
