x,y,z,Rho(ohm.m),M (mV/V),SP (mV),xA (m),xB (m),xM (m),xN (m),Dev. M (mV/V),VMN (mV),IAB (mA)
510070,459110,591,65.7,17.58,-50.58,510068,9999999,510468,510518,5.12,1.104,380
510070,459110,591,49.58,31.47,5.86,510068,9999999,510518,510568,7.31,0.666,380
510120,459110,592,199.03,15.64,-7.15,510118,9999999,510168,510218,0.02,161.551,510
510120,459110,592,233.8,20.08,29.98,510118,9999999,510218,510268,0.05,63.259,510
510120,459110,592,143.67,19.3,-78.6,510118,9999999,510268,510318,0.06,19.436,510
510120,459110,592,105.51,14.96,-57.94,510118,9999999,510318,510368,0.25,8.564,510
510120,459110,592,98.15,17.48,5.14,510118,9999999,510368,510418,1.66,5.311,510
510120,459110,592,92.54,21.92,57.07,510118,9999999,510418,510468,2.33,3.577,510
510120,459110,592,70.64,23.38,-64.42,510118,9999999,510468,510518,4.27,2.048,510
510120,459110,592,51.48,20.67,5.79,510118,9999999,510518,510568,6.32,1.161,510
510120,459110,592,22.63,26.47,-5.23,510118,9999999,510568,510618,13.57,0.408,510
510120,459110,592,27.92,16.8,21.45,510118,9999999,510618,510668,6.35,0.412,510
510120,459110,592,199.0,15.6,-5.33,510118,9999999,510168,510218,0.05,161.528,510
510120,459110,592,233.77,20.0,27.86,510118,9999999,510218,510268,0.05,63.25,510
510120,459110,592,143.67,19.51,-78.69,510118,9999999,510268,510318,0.15,19.435,510
510120,459110,592,105.52,14.42,-57.26,510118,9999999,510318,510368,0.53,8.565,510
510120,459110,592,98.17,18.29,4.1,510118,9999999,510368,510418,1.17,5.312,510
510120,459110,592,92.52,21.64,57.2,510118,9999999,510418,510468,2.27,3.576,510
510120,459110,592,70.61,23.74,-65.29,510118,9999999,510468,510518,3.2,2.047,510
510120,459110,592,51.44,21.95,4.88,510118,9999999,510518,510568,4.46,1.16,510
510120,459110,592,22.47,15.99,-4.15,510118,9999999,510568,510618,9.97,0.405,510
510120,459110,592,27.33,22.61,24.14,510118,9999999,510618,510668,18.43,0.403,510
510170,459110,593,195.6,17.51,16.24,510168,9999999,510218,510268,0.0,152.544,490
510170,459110,593,143.58,18.29,-56.49,510168,9999999,510268,510318,0.04,37.325,490
510170,459110,593,124.57,15.58,-84.69,510168,9999999,510318,510368,0.29,16.191,490
510170,459110,593,107.35,15.9,9.18,510168,9999999,510368,510418,0.48,8.372,490
510170,459110,593,100.22,20.5,41.63,510168,9999999,510418,510468,0.28,5.211,490
510170,459110,593,77.87,24.62,-38.36,510168,9999999,510468,510518,1.72,2.892,490
510170,459110,593,55.48,27.77,11.82,510168,9999999,510518,510568,9.09,1.545,490
510170,459110,593,31.37,13.62,61.18,510168,9999999,510618,510668,12.41,0.544,490
510170,459110,593,54.14,28.01,-32.21,510168,9999999,510668,510718,6.74,0.768,490
510170,459110,593,195.41,17.55,16.86,510168,9999999,510218,510268,0.07,152.391,490
510170,459110,593,143.42,18.23,-58.62,510168,9999999,510268,510318,0.1,37.281,490
510170,459110,593,124.31,14.92,-87.0,510168,9999999,510318,510368,0.21,16.158,490
510170,459110,593,107.59,17.04,10.44,510168,9999999,510368,510418,1.11,8.391,490
510170,459110,593,99.99,21.35,43.1,510168,9999999,510418,510468,2.38,5.199,490
510170,459110,593,77.73,21.81,-39.12,510168,9999999,510468,510518,3.02,2.886,490
510170,459110,593,55.0,25.73,12.28,510168,9999999,510518,510568,9.74,1.532,490
510170,459110,593,53.4,24.02,-36.95,510168,9999999,510668,510718,2.63,0.757,490
510220,459110,593,76.82,16.34,-45.36,510218,9999999,510268,510318,0.3,64.19,525
510220,459110,593,110.41,15.2,-97.76,510218,9999999,510318,510368,0.32,30.752,525
510220,459110,593,95.34,16.62,10.6,510218,9999999,510368,510418,2.51,13.277,525
510220,459110,593,89.05,19.61,23.72,510218,9999999,510418,510468,2.01,7.441,525
510220,459110,593,74.52,25.89,-9.79,510218,9999999,510468,510518,4.78,4.151,525
510220,459110,593,51.55,20.49,-9.83,510218,9999999,510518,510568,6.2,2.051,525
510220,459110,593,22.44,25.22,-24.21,510218,9999999,510568,510618,35.85,0.67,525
510220,459110,593,30.45,15.63,13.74,510218,9999999,510618,510668,17.63,0.707,525
510220,459110,593,53.94,11.28,8.35,510218,9999999,510668,510718,23.3,1.001,525
510220,459110,593,80.85,23.08,-26.95,510218,9999999,510718,510768,4.6,1.228,525
510220,459110,593,76.82,16.29,-42.81,510218,9999999,510268,510318,0.08,64.186,525
510220,459110,593,110.4,15.24,-99.86,510218,9999999,510318,510368,0.17,30.748,525
510220,459110,593,95.62,16.07,14.41,510218,9999999,510368,510418,0.45,13.317,525
510220,459110,593,88.81,20.61,20.52,510218,9999999,510418,510468,0.48,7.421,525
510220,459110,593,74.95,22.52,-8.08,510218,9999999,510468,510518,1.03,4.175,525
510220,459110,593,51.62,21.9,-11.13,510218,9999999,510518,510568,2.76,2.054,525
510220,459110,593,22.57,25.47,-23.88,510218,9999999,510568,510618,7.86,0.673,525
510220,459110,593,30.53,10.44,13.0,510218,9999999,510618,510668,11.91,0.709,525
510220,459110,593,53.58,28.81,10.94,510218,9999999,510668,510718,4.42,0.995,525
510220,459110,593,81.04,24.12,-30.45,510218,9999999,510718,510768,2.54,1.231,525
510270,459110,593,105.93,15.87,-96.34,510268,9999999,510318,510368,2.06,84.299,500
510270,459110,593,92.03,9.33,27.43,510268,9999999,510368,510418,7.12,24.411,500
510270,459110,593,97.3,19.32,-22.09,510268,9999999,510418,510468,0.24,12.905,500
510270,459110,593,85.04,21.04,-2.87,510268,9999999,510468,510518,0.4,6.767,500
510270,459110,593,58.72,21.97,19.76,510268,9999999,510518,510568,1.53,3.115,500
510270,459110,593,25.64,22.36,-38.37,510268,9999999,510568,510618,3.33,0.972,500
510270,459110,593,35.04,17.66,4.77,510268,9999999,510618,510668,3.58,0.996,500
510270,459110,593,65.72,24.92,23.56,510268,9999999,510668,510718,4.35,1.453,500
510270,459110,593,93.58,22.45,-68.44,510268,9999999,510718,510768,1.22,1.655,500
510319,459110,593,137.02,11.6,25.14,510318,9999999,510368,510418,0.13,97.04,445
510319,459110,593,172.55,16.24,14.69,510318,9999999,510418,510468,0.19,40.735,445
510319,459110,593,161.09,19.17,-11.73,510318,9999999,510468,510518,0.31,19.015,445
510319,459110,593,112.42,19.57,2.21,510318,9999999,510518,510568,3.09,7.962,445
510319,459110,593,51.15,24.62,-5.9,510318,9999999,510568,510618,13.65,2.415,445
510319,459110,593,66.53,20.72,-7.48,510318,9999999,510618,510668,3.88,2.244,445
510319,459110,593,123.68,19.95,6.44,510318,9999999,510668,510718,3.49,3.128,445
510319,459110,593,178.47,25.42,-65.04,510318,9999999,510718,510768,3.06,3.511,445
510319,459110,593,136.99,11.61,32.11,510318,9999999,510368,510418,0.2,97.021,445
510319,459110,593,172.49,16.09,12.38,510318,9999999,510418,510468,0.1,40.721,445
510319,459110,593,161.0,19.22,-10.19,510318,9999999,510468,510518,0.25,19.005,445
510319,459110,593,112.89,20.32,-1.44,510318,9999999,510518,510568,1.13,7.996,445
510319,459110,593,49.58,17.95,-4.75,510318,9999999,510568,510618,2.76,2.341,445
510319,459110,593,66.73,19.17,-7.04,510318,9999999,510618,510668,1.75,2.25,445
510319,459110,593,123.57,24.29,6.24,510318,9999999,510668,510718,2.75,3.126,445
510319,459110,593,178.49,21.44,-64.76,510318,9999999,510718,510768,1.76,3.512,445
510370,459110,596,214.34,20.18,-15.13,510368,9999999,510418,510468,0.06,184.211,540
510370,459110,596,195.9,17.55,-20.06,510368,9999999,510468,510518,0.08,56.12,540
510370,459110,596,150.92,19.53,-4.77,510368,9999999,510518,510568,0.16,21.618,540
510370,459110,596,69.57,17.2,6.1,510368,9999999,510568,510618,0.44,5.979,540
510370,459110,596,102.59,19.2,8.85,510368,9999999,510618,510668,0.8,5.878,540
510370,459110,596,193.95,20.46,-20.32,510368,9999999,510668,510718,1.43,7.938,540
510370,459110,596,286.22,22.31,-57.62,510368,9999999,510718,510768,0.93,8.785,540
510420,459110,601,311.87,22.28,-28.08,510418,9999999,510468,510518,0.04,181.169,365
510420,459110,601,175.28,17.83,6.33,510418,9999999,510518,510568,0.18,33.942,365
510420,459110,601,84.53,15.7,0.63,510418,9999999,510568,510618,0.57,8.184,365
510420,459110,601,126.75,18.1,10.33,510418,9999999,510618,510668,0.48,7.363,365
510420,459110,601,243.87,21.47,-20.92,510418,9999999,510668,510718,0.56,9.444,365
510420,459110,601,367.68,21.81,-58.08,510418,9999999,510718,510768,0.42,10.171,365
510470,459110,598,234.12,22.58,-4.65,510468,9999999,510518,510568,0.48,167.677,450
510470,459110,598,94.94,14.18,-6.92,510468,9999999,510568,510618,1.81,22.664,450
510470,459110,598,141.51,18.03,12.34,510468,9999999,510618,510668,0.28,16.892,450
510470,459110,598,276.53,21.88,-22.02,510468,9999999,510668,510718,0.26,19.805,450
510470,459110,598,423.89,22.4,-58.2,510468,9999999,510718,510768,0.34,20.239,450
510520,459110,596,142.53,27.8,-6.48,510518,9999999,510568,510618,0.28,108.883,480
510520,459110,596,136.52,16.63,13.47,510518,9999999,510618,510668,0.81,34.764,480
510520,459110,596,275.38,21.34,-22.35,510518,9999999,510668,510718,0.17,35.063,480
510520,459110,596,425.05,22.64,-57.56,510518,9999999,510718,510768,0.17,32.471,480
510570,459110,593,122.0,20.89,13.76,510568,9999999,510618,510668,0.37,62.134,320
510570,459110,593,244.45,19.55,-22.63,510568,9999999,510668,510718,0.11,41.499,320
510570,459110,593,395.69,21.78,-56.99,510568,9999999,510718,510768,0.09,33.587,320
510620,459110,589,160.1,20.85,-23.46,510618,9999999,510668,510718,0.06,94.279,370
510620,459110,589,270.06,19.37,-56.57,510618,9999999,510718,510768,0.07,53.01,370
510670,459110,587,308.34,17.59,-56.02,510668,9999999,510718,510768,0.08,186.482,380
